origin,destination,days_to_departure,time_of_day,user_type,weather_score,is_holiday,competitor_price,time_of_day_encoded,user_type_encoded,price
HYD,MAA,37,Morning,Leisure,0.9466965795078095,0,6695,0,0,13065
DEL,MAA,81,Evening,Leisure,1.103627515892062,0,4193,2,0,5741
BLR,DEL,58,Morning,Leisure,1.1705714630442814,1,7971,0,0,17587
BOM,HYD,54,Morning,Leisure,1.1001199816723355,0,4915,0,0,8861
BLR,MAA,39,Morning,Business,1.2399277123426913,0,5583,0,1,13432
BLR,MAA,42,Evening,Business,0.8710954177060404,0,4735,2,1,8174
MAA,HYD,28,Evening,Business,1.2403700392611696,1,7467,2,1,26768
BLR,DEL,29,Evening,Business,0.7785181155660272,0,5471,2,1,10081
BLR,HYD,43,Night,Business,1.0957181914179883,0,3633,3,1,7039
HYD,DEL,3,Evening,Leisure,1.0285783908281065,0,6412,2,0,19440
BOM,BOM,10,Night,Business,0.9967815642493536,1,8519,3,1,24348
HYD,DEL,59,Night,Leisure,0.886547217317307,0,8285,3,0,11697
HYD,BOM,14,Night,Leisure,1.0022396471849406,0,9297,3,0,24727
DEL,BOM,76,Afternoon,Leisure,0.7970640138308219,1,9468,1,0,10621
HYD,DEL,47,Afternoon,Business,0.9215925665270054,0,4340,1,1,6755
MAA,BLR,42,Afternoon,Leisure,0.7592085504903264,0,8583,1,0,12337
MAA,DEL,32,Night,Leisure,1.0431079598717918,0,4961,3,0,11691
DEL,MAA,32,Night,Business,0.7574607317197761,0,8434,3,1,13859
BOM,MAA,42,Morning,Leisure,0.7962067863430994,0,6972,0,0,10699
BOM,BLR,32,Night,Leisure,0.7512800808924888,1,9047,3,0,18720
HYD,BOM,26,Afternoon,Leisure,0.9287863839712467,0,8343,1,0,18609
HYD,BLR,1,Night,Business,1.205175072651009,0,6375,3,1,22580
HYD,MAA,56,Night,Leisure,1.2441378349802967,1,6009,3,0,14950
BOM,BLR,2,Morning,Leisure,0.743133672760008,1,4465,0,0,9933
BLR,DEL,81,Night,Business,1.0807300845169763,0,5538,3,1,6599
MAA,BLR,30,Evening,Business,1.1106312547552442,0,7740,2,1,19824
BLR,BOM,71,Morning,Leisure,1.0202619654592144,0,5350,0,0,7914
BLR,DEL,52,Night,Business,1.1001909168817277,0,4234,3,1,8972
BOM,HYD,9,Night,Business,0.8402144292658571,0,5953,3,1,12292
BLR,MAA,22,Morning,Business,0.9937865270914097,0,6516,0,1,14129
DEL,MAA,34,Night,Business,0.934525509421497,0,6502,3,1,11951
HYD,BLR,49,Afternoon,Business,0.7538247708637786,0,5815,1,1,7475
DEL,DEL,1,Evening,Business,1.0753338638334933,0,7503,2,1,22557
MAA,HYD,73,Evening,Business,0.9971291156029277,0,5813,2,1,8505
HYD,DEL,84,Afternoon,Leisure,0.8651044161415499,0,8123,1,0,8011
BLR,MAA,53,Night,Business,0.9842111562420228,0,6663,3,1,11462
MAA,DEL,83,Night,Business,1.1651788110385017,0,6819,3,1,9371
HYD,HYD,40,Evening,Business,1.1809946576848382,0,6961,2,1,15040
BLR,BLR,45,Night,Leisure,1.0897156772496215,0,9007,3,0,19824
DEL,BOM,68,Evening,Business,0.9806487000400983,1,8714,2,1,15200
HYD,DEL,9,Evening,Business,1.0454497835223089,0,3929,2,1,10054
BLR,BOM,22,Afternoon,Leisure,0.9310092228133703,0,6488,1,0,14627
DEL,MAA,18,Evening,Business,0.7759338057965429,0,7296,2,1,14079
MAA,BLR,76,Night,Leisure,0.9313723584316551,0,8656,3,0,9421
MAA,BLR,43,Night,Leisure,1.0181996536417806,0,9012,3,0,16971
MAA,DEL,39,Morning,Business,1.0593004087903504,0,5096,0,1,10666
MAA,BLR,73,Night,Leisure,1.2614805856327727,0,6862,3,0,11007
BOM,DEL,6,Morning,Business,1.1664000670183698,0,9493,0,1,28150
HYD,DEL,83,Evening,Business,0.7911955368668063,1,5850,2,1,6424
HYD,BOM,48,Night,Leisure,0.8045093239917568,0,5279,3,0,7768
BOM,BLR,7,Afternoon,Leisure,0.7602968555438524,0,7488,1,0,15650
BLR,DEL,80,Afternoon,Business,1.1429090363325507,0,5948,1,1,8902
BLR,BOM,69,Afternoon,Business,1.1236733670951142,1,6370,1,1,12588
MAA,HYD,16,Evening,Leisure,1.2918177410181286,1,6410,2,0,25047
DEL,BOM,1,Evening,Business,1.0132140505986091,0,8113,2,1,24440
BLR,BOM,37,Morning,Business,1.1958489573093292,0,8996,0,1,22746
DEL,DEL,83,Afternoon,Business,1.0458639151856726,0,7760,1,1,8633
HYD,MAA,37,Morning,Leisure,1.2244520275164623,0,5572,0,0,13533
DEL,MAA,81,Morning,Business,1.132612623581651,0,7307,0,1,10221
HYD,MAA,64,Night,Business,1.0857304089947517,0,8742,3,1,15114
BOM,BOM,86,Night,Business,1.0390736025898302,1,7724,3,1,11414
BOM,DEL,62,Afternoon,Leisure,1.133782314665785,0,6364,1,0,11541
MAA,BLR,72,Evening,Leisure,0.9517923056026063,1,9253,2,0,15521
BLR,BOM,61,Night,Leisure,0.7579459484233985,0,7118,3,0,7764
MAA,BOM,33,Evening,Business,0.7239916772787044,0,4517,2,1,7091
HYD,DEL,66,Morning,Leisure,0.9874142389655043,0,8190,0,0,12973
MAA,HYD,30,Morning,Business,1.0595749493320847,0,4832,0,1,10784
DEL,BOM,20,Morning,Leisure,0.7473094183423752,0,5983,0,0,9990
HYD,HYD,60,Morning,Business,0.8721421293472613,0,3681,0,1,4982
BOM,HYD,82,Afternoon,Leisure,0.8932193235852922,1,9207,1,0,12116
BLR,MAA,74,Morning,Business,1.0376773211249508,0,8339,0,1,10473
HYD,DEL,24,Night,Business,0.8670894736256735,0,5338,3,1,10953
HYD,HYD,4,Morning,Leisure,0.757389159733604,0,5951,0,0,11366
DEL,DEL,37,Evening,Business,0.79891404456793,1,5452,2,1,10628
BLR,MAA,4,Night,Leisure,0.8043686809625159,0,8200,3,0,19612
BOM,DEL,77,Evening,Leisure,1.205616966533657,0,9385,2,0,13387
HYD,BOM,89,Evening,Business,0.8705918121869749,0,9209,2,1,7415
HYD,HYD,77,Afternoon,Business,1.1288150403488542,0,3762,1,1,5272
DEL,DEL,18,Afternoon,Leisure,1.0407032478035836,1,4160,1,0,12873
MAA,BLR,88,Evening,Leisure,1.286223252169865,0,4815,2,0,6180
BOM,DEL,66,Evening,Leisure,0.8636936013281213,0,6419,2,0,8273
BLR,HYD,48,Morning,Business,0.7950238123175201,0,8417,0,1,13429
HYD,MAA,33,Night,Leisure,0.7312227026167362,0,5694,3,0,8574
HYD,MAA,58,Morning,Business,0.8445757973687683,0,5572,0,1,7423
BOM,HYD,83,Afternoon,Business,1.1104425318492357,0,8942,1,1,11280
MAA,BOM,73,Afternoon,Leisure,0.7511549347821164,0,5519,1,0,5572
HYD,BOM,28,Morning,Leisure,0.8468211070897951,0,6240,0,0,10656
BOM,MAA,35,Night,Business,1.2131850209104074,0,4315,3,1,11248
DEL,MAA,10,Evening,Business,1.049771769618712,0,8277,2,1,24838
MAA,HYD,65,Morning,Business,0.7417129241519173,0,6918,0,1,7376
BLR,BOM,42,Afternoon,Business,0.7286098865498579,0,8789,1,1,12879
HYD,MAA,85,Night,Leisure,0.73667372519546,1,7597,3,0,6655
BOM,BOM,9,Afternoon,Business,1.2651250300883516,0,7217,1,1,24420
DEL,MAA,60,Night,Leisure,1.209922857136633,0,8234,3,0,15771
BLR,DEL,15,Night,Leisure,1.2069640252112648,0,7129,3,0,21641
BOM,BLR,57,Night,Leisure,1.2545300573461275,1,6253,3,0,15763
BOM,DEL,69,Morning,Business,1.0031532341505462,1,6867,0,1,10979
BLR,MAA,22,Morning,Business,0.8484068026860063,0,8185,0,1,17273
DEL,BLR,64,Morning,Leisure,0.9408088025431108,0,3701,0,0,5351
DEL,BLR,41,Night,Leisure,1.1313184437302866,0,4504,3,0,9625
MAA,MAA,87,Night,Leisure,1.225619722912759,0,4812,3,0,6798
HYD,MAA,71,Afternoon,Leisure,0.9610545560197146,0,5525,1,0,6613
BLR,BOM,56,Evening,Business,1.0212285732292368,0,6633,2,1,11894
BLR,MAA,23,Morning,Leisure,1.259069795965752,1,7073,0,0,24412
BLR,HYD,25,Night,Business,0.7644991822656574,0,9399,3,1,16601
DEL,MAA,6,Afternoon,Business,1.2173795301844743,0,7721,1,1,24139
HYD,HYD,34,Afternoon,Business,0.7955844893511616,0,7171,1,1,11662
MAA,MAA,63,Afternoon,Business,0.9903168101743722,0,8441,1,1,11624
BOM,BOM,9,Morning,Leisure,0.8310538771978357,1,5296,0,0,14473
BOM,HYD,60,Morning,Business,1.0617685784143625,0,7774,0,1,13763
BLR,DEL,49,Evening,Leisure,1.0351440530249596,0,5104,2,0,9912
HYD,HYD,51,Afternoon,Business,0.9280044185444511,0,5402,1,1,9597
DEL,BOM,60,Morning,Leisure,1.2179821089070746,0,7499,0,0,15786
HYD,HYD,70,Afternoon,Leisure,1.095887992172836,0,8088,1,0,12549
HYD,MAA,37,Night,Leisure,1.1327230749771662,1,7004,3,0,20336
DEL,MAA,31,Afternoon,Leisure,0.7903958429246011,0,6119,1,0,9512
BLR,BOM,41,Evening,Leisure,1.2298994067853706,0,5849,2,0,15230
HYD,BLR,62,Morning,Business,0.800224098172011,1,8559,0,1,13632
BOM,MAA,58,Night,Leisure,0.8336709785259762,0,8788,3,0,10862
DEL,DEL,14,Morning,Business,0.7768330830981283,0,7864,0,1,15526
MAA,BOM,36,Night,Leisure,0.9642155247812894,0,8983,3,0,19481
BLR,HYD,36,Afternoon,Business,1.2326255390513858,0,8219,1,1,19729
DEL,HYD,79,Afternoon,Business,0.8514685117659158,1,6172,1,1,7466
MAA,DEL,8,Evening,Business,0.9242520522537719,0,4318,2,1,10180
MAA,MAA,26,Evening,Leisure,1.2076398520452534,0,6177,2,0,16517
HYD,BOM,36,Night,Business,1.0706891678553334,0,4047,3,1,8187
HYD,DEL,48,Evening,Leisure,1.150969836187766,0,7932,2,0,16055
HYD,MAA,85,Evening,Leisure,0.8284000296616689,0,3858,2,0,3371
DEL,BOM,28,Evening,Business,1.1298939179995453,0,6861,2,1,18635
DEL,HYD,68,Evening,Business,0.8365663471850635,0,9015,2,1,10538
BLR,BOM,62,Afternoon,Leisure,1.2923883893263968,0,5424,1,0,10820
HYD,BLR,80,Evening,Leisure,1.0359316936760423,0,8411,2,0,10206
MAA,BOM,86,Afternoon,Leisure,1.1173835548258821,0,7955,1,0,8871
BOM,BLR,76,Afternoon,Leisure,0.7710409504849016,0,7942,1,0,8606
BLR,BOM,80,Morning,Leisure,0.8503935880249417,0,8743,0,0,9503
DEL,BLR,51,Afternoon,Leisure,0.7838443957386125,0,8147,1,0,11460
BLR,HYD,42,Afternoon,Business,0.9341024291630339,0,6201,1,1,11299
BLR,MAA,29,Evening,Leisure,0.8704815185232391,0,9483,2,0,18872
BLR,BLR,82,Afternoon,Leisure,1.1397533557783417,0,5430,1,0,6929
BLR,BLR,10,Night,Business,0.7652253877768906,0,3921,3,1,7099
BOM,HYD,39,Evening,Business,1.151235621070221,0,3835,2,1,8747
HYD,BLR,82,Evening,Business,0.7274228947831525,1,5026,2,1,5581
MAA,DEL,1,Evening,Leisure,0.8212107023934354,0,3556,2,0,7602
BLR,HYD,39,Morning,Business,1.175178995178762,1,9281,0,1,26584
BLR,DEL,21,Evening,Business,1.145665984664737,0,7450,2,1,18317
BLR,HYD,65,Afternoon,Leisure,0.985795668351318,1,6647,1,0,10903
HYD,BLR,15,Night,Leisure,0.7299896290465311,0,7037,3,0,13066
DEL,DEL,4,Evening,Leisure,1.0659362450015797,0,4221,2,0,11742
DEL,BLR,60,Evening,Leisure,0.944034462384459,1,7577,2,0,14847
BOM,HYD,61,Night,Business,0.8899168901187818,0,3885,3,1,5360
DEL,BLR,20,Evening,Leisure,1.0842463820959205,0,8545,2,0,20937
BLR,DEL,10,Morning,Business,0.9619687373210357,0,6317,0,1,15943
BLR,DEL,87,Afternoon,Leisure,0.7554526602719072,0,9096,1,0,7713
BLR,BLR,34,Night,Business,1.2495702823074066,0,9315,3,1,22304
BOM,BOM,48,Night,Leisure,1.1670958596720273,0,6387,3,0,13730
BLR,HYD,33,Morning,Leisure,0.7338269147743314,0,6219,0,0,10300
DEL,HYD,61,Afternoon,Leisure,1.0150383221144175,0,3759,1,0,5550
HYD,BLR,10,Morning,Business,0.7500265377391769,1,7988,0,1,20198
HYD,BOM,54,Afternoon,Business,1.202373915435091,0,4099,1,1,8077
MAA,DEL,84,Morning,Business,1.067808376631183,0,6755,0,1,7546
DEL,MAA,65,Evening,Leisure,0.803469480143841,0,4539,2,0,5568
BLR,MAA,77,Morning,Business,0.7124448056837204,1,7548,0,1,7602
HYD,BLR,1,Night,Leisure,0.7189486072878524,0,4255,3,0,8810
DEL,BOM,5,Night,Leisure,1.0044192832388978,1,7077,3,0,22985
HYD,BOM,80,Night,Leisure,1.1406240872060645,0,6657,3,0,8400
BLR,HYD,15,Morning,Business,0.7725042708003754,0,6258,0,1,13082
HYD,DEL,28,Night,Leisure,0.8327704395489746,0,3976,3,0,7673
MAA,BOM,23,Night,Business,0.8963559671017194,0,8783,3,1,18591
MAA,MAA,17,Evening,Leisure,0.8308460692366918,0,5099,2,0,10159
HYD,DEL,13,Evening,Leisure,0.9348019376122951,0,5859,2,0,12895
DEL,DEL,14,Afternoon,Leisure,1.0357690034590457,0,4761,1,0,12942
DEL,BLR,11,Afternoon,Business,1.1109620489447856,0,9437,1,1,28745
DEL,BOM,28,Afternoon,Business,1.2782651093243371,0,5082,1,1,13462
HYD,BLR,42,Morning,Leisure,1.258506201809917,0,6338,0,0,15616
DEL,BOM,61,Afternoon,Business,1.0420761848973488,0,9355,1,1,15356
BLR,HYD,64,Morning,Business,1.1404900338738129,0,8325,0,1,13998
MAA,BLR,31,Morning,Leisure,1.2705233227752568,0,7070,0,0,20715
BLR,BLR,81,Afternoon,Leisure,0.7500831667248429,1,4998,1,0,4883
DEL,MAA,73,Afternoon,Business,0.7033808559168574,0,4248,1,1,3767
BLR,BLR,10,Morning,Leisure,0.7178798582377499,0,8311,0,0,13966
DEL,BOM,8,Evening,Leisure,1.0380096174237783,0,5886,2,0,15719
HYD,MAA,21,Night,Business,1.1577000551815204,0,4030,3,1,10640
BLR,BLR,77,Night,Business,0.9202449704470208,0,8287,3,1,10314
HYD,BLR,59,Night,Leisure,1.0271435048365711,0,5709,3,0,9966
HYD,HYD,50,Evening,Business,1.009819791129122,0,7563,2,1,12604
BOM,BLR,69,Morning,Business,0.7568625349552117,1,7368,0,1,9960
DEL,DEL,70,Afternoon,Leisure,0.8929529585344294,0,4608,1,0,5962
MAA,MAA,30,Morning,Leisure,0.7116610931093812,0,9166,0,0,13724
DEL,DEL,17,Morning,Leisure,0.7664234132839065,0,3989,0,0,6792
MAA,MAA,75,Afternoon,Leisure,1.1871149337458666,0,3504,1,0,4991
DEL,HYD,20,Evening,Business,1.1976480983489914,0,3575,2,1,9761
HYD,BLR,48,Night,Business,1.1811677920270418,0,8872,3,1,20502
BLR,BLR,73,Night,Leisure,1.136091184571342,1,6228,3,0,11298
BLR,BLR,2,Morning,Leisure,1.175987707839941,0,3972,0,0,13970
BOM,MAA,37,Evening,Leisure,1.102589404761711,1,6709,2,0,19343
MAA,BLR,1,Night,Leisure,1.1019000032897732,0,4881,3,0,14315
MAA,DEL,4,Evening,Business,1.1004170784950849,0,4337,2,1,13877
MAA,BLR,54,Afternoon,Business,1.0084256738069226,1,4102,1,1,7883
HYD,HYD,25,Morning,Leisure,0.9180083400789066,0,4686,0,0,8976
MAA,DEL,3,Morning,Leisure,1.138117159696933,0,4981,0,0,15870
BLR,BLR,9,Evening,Business,0.8791876081520449,1,6772,2,1,18126
HYD,BLR,86,Night,Business,1.0257412788865716,0,9360,3,1,10015
DEL,BOM,87,Evening,Business,0.9600133721307288,0,9294,2,1,9811
MAA,MAA,76,Afternoon,Business,0.8659733662562207,1,3731,1,1,5310
MAA,DEL,74,Night,Leisure,1.2848139522714779,0,3827,3,0,6259
DEL,BOM,34,Night,Business,0.8552509871210916,0,8739,3,1,15290
MAA,HYD,43,Evening,Business,0.885575838233818,0,4449,2,1,7695
DEL,MAA,74,Afternoon,Business,0.796952501054841,0,5386,1,1,5839
HYD,DEL,22,Night,Leisure,1.1937883751885743,0,7595,3,0,20126
BLR,BLR,70,Morning,Leisure,1.0519536403326937,0,5797,0,0,9242
DEL,DEL,2,Afternoon,Business,1.0678235538834313,0,8955,1,1,27207
BOM,BLR,66,Night,Business,1.1923368470794586,0,4807,3,1,8695
DEL,MAA,32,Evening,Leisure,0.9057517951779276,1,3697,2,0,9381
MAA,BLR,16,Night,Leisure,0.8161800552281282,0,8011,3,0,17536
HYD,HYD,76,Morning,Business,0.8190432183963423,0,6279,0,1,6102
HYD,BLR,1,Afternoon,Leisure,1.1395718928773557,0,9014,1,0,26529
DEL,HYD,72,Night,Business,1.0684690926774685,0,8533,3,1,13049
BLR,MAA,48,Morning,Leisure,0.8238033271492533,1,6836,0,0,13570
BOM,MAA,50,Night,Business,0.7870392367842541,0,8839,3,1,12938
HYD,DEL,13,Night,Business,0.7724123830971836,0,8835,3,1,17026
MAA,HYD,15,Afternoon,Leisure,1.0766791886218225,0,4838,1,0,13500
MAA,HYD,53,Evening,Business,0.7000711869465099,0,5191,2,1,5980
BLR,BOM,44,Evening,Leisure,0.7109916055621261,0,3715,2,0,5576
HYD,BOM,8,Morning,Leisure,0.9337318813756572,0,5149,0,0,12517
DEL,BOM,74,Morning,Leisure,1.1148099185656974,0,8780,0,0,14035
MAA,BLR,46,Morning,Business,1.1170236258984423,0,6362,0,1,13175
BLR,BOM,69,Afternoon,Business,0.9580709641646143,0,4109,1,1,6068
HYD,HYD,19,Evening,Business,1.1146441639627418,0,6058,2,1,15804
HYD,BLR,38,Morning,Leisure,1.0126577077480752,1,4417,0,0,11520
HYD,MAA,11,Morning,Business,1.2861588500783894,0,7752,0,1,28043
HYD,DEL,43,Night,Business,0.7974761283020998,0,3661,3,1,5829
HYD,BOM,20,Night,Business,1.0604003606233634,1,7637,3,1,24151
MAA,MAA,20,Morning,Business,0.9947432655706021,0,8949,0,1,19667
BLR,HYD,21,Night,Leisure,0.8166798067946166,0,9182,3,0,17755
HYD,DEL,82,Night,Business,1.149994259285022,0,6311,3,1,9070
BOM,MAA,57,Night,Leisure,0.8653048119591971,1,9048,3,0,14787
BOM,DEL,50,Afternoon,Leisure,0.9290258914561249,0,6921,1,0,12241
BLR,BOM,74,Morning,Leisure,0.9248983417525181,0,7715,0,0,9749
DEL,HYD,26,Morning,Leisure,0.8465226839127693,0,4598,0,0,8382
DEL,DEL,30,Night,Business,0.958423199019043,0,6221,3,1,12547
DEL,MAA,73,Afternoon,Business,0.984007528556571,1,6208,1,1,9680
BOM,BOM,31,Night,Business,1.1465330036855845,0,3622,3,1,8374
DEL,BOM,42,Afternoon,Leisure,1.1590411446262223,0,6200,1,0,15249
MAA,MAA,68,Morning,Business,0.7951335809749972,0,6753,0,1,8102
HYD,MAA,61,Night,Leisure,1.0556633795965191,0,6561,3,0,10647
BOM,DEL,61,Morning,Business,1.2377186789676373,1,7461,0,1,16807
BLR,BLR,70,Afternoon,Business,0.7652719653307365,0,4288,1,1,4768
BLR,BOM,78,Evening,Business,0.9837484267204831,0,3756,2,1,4512
HYD,DEL,68,Afternoon,Leisure,1.1502118734450058,0,7525,1,0,11789
BOM,MAA,17,Evening,Business,1.066894800629406,0,9456,2,1,24471
DEL,DEL,19,Morning,Leisure,0.7603513939579742,0,7154,0,0,14141
DEL,MAA,51,Morning,Leisure,0.9379636752105834,0,8888,0,0,13558
MAA,HYD,70,Night,Leisure,1.0043436989301184,1,6751,3,0,11091
MAA,MAA,63,Evening,Business,1.2975073610297638,0,8768,2,1,19139
DEL,MAA,75,Afternoon,Business,0.8071647455941916,0,7089,1,1,6716
BLR,MAA,80,Morning,Leisure,1.2894542602960675,0,8767,0,0,14625
BLR,BLR,30,Evening,Leisure,0.9256898705376664,1,8275,2,0,19716
MAA,MAA,25,Afternoon,Leisure,0.8201922916442927,0,8797,1,0,15564
HYD,BOM,75,Evening,Leisure,0.9484654492743976,0,4107,2,0,4572
DEL,BOM,71,Afternoon,Leisure,1.0683970744208904,0,7926,1,0,10682
MAA,DEL,26,Afternoon,Business,0.8280984363465975,0,7427,1,1,13102
MAA,BLR,56,Afternoon,Business,0.8748634499812766,1,8826,1,1,14089
DEL,DEL,22,Afternoon,Business,1.2127279010411738,0,5652,1,1,15645
DEL,BOM,89,Evening,Leisure,1.2994056770013207,1,4046,2,0,5849
BLR,BOM,19,Evening,Leisure,0.8909036148990559,1,8388,2,0,22535
HYD,HYD,31,Night,Business,0.7893140823699641,0,5404,3,1,9891
HYD,MAA,26,Evening,Business,1.175902491996425,0,8974,2,1,25924
DEL,BOM,42,Evening,Leisure,1.0602734123650872,0,5182,2,0,10874
BOM,DEL,41,Night,Leisure,0.7602406860253607,0,3988,3,0,6539
MAA,DEL,23,Evening,Leisure,1.2680628888616128,1,5322,2,0,17076
MAA,MAA,47,Afternoon,Business,0.7468297170399352,0,9122,1,1,11743
DEL,MAA,13,Morning,Leisure,1.0752138409801848,0,6621,0,0,17334
BOM,HYD,89,Morning,Leisure,0.9543623535361488,0,7274,0,0,7490
BLR,BLR,66,Night,Leisure,1.0339743509439616,1,6572,3,0,12998
DEL,DEL,66,Evening,Business,0.8279285173960866,0,6952,2,1,8719
DEL,MAA,16,Evening,Leisure,1.112866239550391,0,4149,2,0,11183
MAA,DEL,73,Night,Business,1.275831813480004,0,4147,3,1,7324
DEL,MAA,28,Morning,Leisure,0.9750555244269494,0,8981,0,0,18363
DEL,BOM,77,Afternoon,Leisure,1.0137749665409364,0,3880,1,0,4914
DEL,DEL,35,Evening,Business,0.8438870023413287,0,5566,2,1,9878
MAA,BOM,41,Night,Leisure,1.2351207902506487,0,5363,3,0,12078
BLR,DEL,77,Afternoon,Business,1.282704643083975,0,5790,1,1,8485
BLR,BLR,31,Night,Leisure,1.1717781310516326,0,7724,3,0,20717
DEL,HYD,85,Night,Business,1.0256641012958825,0,4699,3,1,5338
MAA,BOM,32,Night,Leisure,1.2740780947051784,0,8004,3,0,21288
BLR,MAA,54,Morning,Business,0.7923100332203661,0,8387,0,1,11286
BLR,BLR,72,Morning,Business,0.987094515937131,0,6490,0,1,9510
BLR,DEL,59,Night,Leisure,1.0225634240358479,0,4607,3,0,7456
MAA,BOM,41,Evening,Business,0.9951498518514261,0,6947,2,1,12602
MAA,DEL,66,Afternoon,Leisure,1.181450972307222,0,3721,1,0,6458
DEL,DEL,54,Evening,Business,1.1022417346098186,0,4939,2,1,9640
HYD,DEL,40,Morning,Leisure,0.7759950795509569,0,4117,0,0,5766
BLR,HYD,28,Afternoon,Leisure,0.9078707844058362,0,8944,1,0,17578
HYD,HYD,37,Night,Leisure,0.9034461090321317,0,6070,3,0,11056
MAA,MAA,65,Evening,Leisure,1.0393793156757571,0,6255,2,0,9681
MAA,BOM,74,Evening,Business,0.8748750505947381,0,6290,2,1,6975
MAA,BLR,55,Night,Leisure,0.7703630617323464,1,7442,3,0,12085
HYD,BLR,4,Evening,Leisure,1.0922095993942813,0,6809,2,0,22027
MAA,BLR,10,Morning,Leisure,1.2106221631210135,1,7554,0,0,30895
DEL,DEL,47,Night,Leisure,1.2589648572795544,0,8632,3,0,20877
MAA,HYD,75,Evening,Leisure,1.2835470505956854,0,3724,2,0,6222
BOM,BOM,14,Night,Business,1.1686701077254085,0,5741,3,1,18009
HYD,DEL,38,Afternoon,Leisure,0.7838214569751413,0,7652,1,0,13057
BOM,HYD,12,Night,Business,1.2118670945420347,0,7196,3,1,23796
MAA,HYD,45,Evening,Business,0.9399760440294844,1,6850,2,1,13675
DEL,BOM,17,Morning,Leisure,1.1379467882754182,0,7327,0,0,18564
BLR,BOM,80,Night,Leisure,1.0187608029765016,0,4903,3,0,6573
MAA,BOM,35,Night,Business,1.1971636801892702,0,7712,3,1,21170
DEL,DEL,66,Evening,Business,0.9553034397038132,1,3909,2,1,6717
HYD,MAA,75,Morning,Business,0.7370762864440125,1,5416,0,1,6841
BOM,BOM,41,Morning,Leisure,1.0340942265294826,0,6938,0,0,14974
BOM,MAA,67,Afternoon,Business,0.8027743328006038,0,7567,1,1,8899
BOM,DEL,29,Afternoon,Business,1.2793105794117536,1,6359,1,1,21192
HYD,MAA,18,Evening,Leisure,1.016177839495295,0,5483,2,0,13847
DEL,BLR,20,Morning,Business,1.0321352763023564,0,5551,0,1,13793
HYD,MAA,14,Morning,Leisure,1.2443594276888907,0,7201,0,0,24810
BOM,BOM,34,Afternoon,Business,1.074751147090705,0,3522,1,1,8009
MAA,DEL,49,Afternoon,Leisure,0.8816376263138243,0,6468,1,0,11075
BLR,BOM,54,Evening,Business,0.8776567701480227,1,4244,2,1,8170
HYD,BLR,31,Morning,Leisure,1.0009471899438738,0,4101,0,0,8181
HYD,BOM,58,Night,Leisure,1.2199649373574952,0,6535,3,0,11994
DEL,BOM,42,Afternoon,Business,1.1768376044417672,0,8565,1,1,20387
DEL,BOM,58,Evening,Leisure,1.277644351634107,0,8774,2,0,17498
HYD,HYD,82,Morning,Business,0.7431316737113222,0,5342,0,1,4750
BOM,BLR,30,Morning,Leisure,0.8609956413786032,0,6174,0,0,10863
BLR,BOM,25,Afternoon,Leisure,0.7481246246882356,0,7676,1,0,12936
DEL,BOM,63,Evening,Leisure,1.1506475163414618,0,6162,2,0,10050
BOM,BOM,19,Night,Leisure,0.7845002134902301,0,3982,3,0,7230
MAA,DEL,72,Afternoon,Leisure,0.759931790798564,0,7536,1,0,7147
DEL,HYD,8,Evening,Leisure,1.0370033242597345,0,6139,2,0,18388
BOM,DEL,3,Morning,Leisure,0.9468908272714951,0,9026,0,0,22926
BOM,HYD,67,Night,Business,1.1290608032574803,0,6811,3,1,12128
BLR,BOM,86,Evening,Business,0.9922092350201638,0,7628,2,1,8944
BLR,BLR,81,Night,Leisure,0.9552007575642716,0,8868,3,0,10814
MAA,MAA,17,Evening,Leisure,0.9553002692481825,0,7875,2,0,18339
BOM,MAA,14,Evening,Leisure,1.2231258282393127,0,7325,2,0,23837
BOM,BOM,9,Evening,Business,0.9371353904334798,0,5699,2,1,13023
BLR,DEL,62,Evening,Leisure,0.90003827666178,0,5182,2,0,6686
DEL,BLR,21,Night,Business,0.9031210462136376,0,9170,3,1,21196
DEL,HYD,76,Afternoon,Leisure,0.8179604780889341,1,8296,1,0,9445
HYD,BOM,37,Night,Leisure,1.2164133103443937,0,7108,3,0,19493
BLR,BLR,11,Evening,Leisure,0.7879784890165489,0,9375,2,0,19715
HYD,BLR,20,Night,Leisure,1.2451664426797633,0,4518,3,0,13284
BLR,HYD,35,Night,Leisure,0.8700806331466038,0,8849,3,0,15008
MAA,BLR,53,Night,Business,1.2396560933043081,0,8260,3,1,18612
BOM,DEL,47,Evening,Leisure,1.1744923940887464,0,6470,2,0,14312
MAA,DEL,75,Night,Business,1.0491925125702153,0,4811,3,1,6839
BLR,DEL,52,Morning,Business,1.1016820023511595,0,4918,0,1,9379
BOM,BLR,8,Evening,Leisure,0.8955064544949566,1,6000,2,0,15545
DEL,DEL,4,Night,Leisure,1.0445371685965974,0,6167,3,0,16872
DEL,HYD,27,Morning,Leisure,0.8754417404360182,0,8652,0,0,16484
HYD,BLR,44,Night,Business,0.941363688334277,0,4886,3,1,7963
BLR,MAA,40,Afternoon,Business,1.1587975331375469,0,8730,1,1,18248
BLR,BLR,47,Night,Business,0.8463595382861298,0,4644,3,1,7063
DEL,HYD,44,Night,Leisure,1.2033076095025228,0,5563,3,0,13437
MAA,MAA,48,Afternoon,Business,0.9255297121989979,0,8334,1,1,14544
